customer_id,customer_created_date,age_group,canton,customer_type,preferred_contact_method,lead_source
C000447,2022-10-04,55-64,ZH,Private,Email,Organic Search
C000448,2023-11-07,65+,GE,Private,SMS,Social Media
C000449,2023-11-28,65+,ZH,Private,WhatsApp,Dealer Referral
C000450,2021-03-30,55-64,VD,Fleet,WhatsApp,Direct
C000451,2025-08-17,55-64,SH,Private,WhatsApp,Organic Search
C000452,2022-01-28,45-54,ZH,Private,Email,Paid Search
C000453,2025-04-06,25-34,SO,Business,WhatsApp,Direct
C000454,2020-07-03,35-44,TI,Private,Phone,Partner
C000455,2024-11-03,25-34,AG,Private,Email,Organic Search
C000456,2021-08-13,65+,OW,Private,WhatsApp,Organic Search
C000457,2021-07-07,65+,SO,Fleet,Email,Dealer Referral
C000458,2020-12-17,55-64,ZH,Business,Phone,Paid Search
C000459,2020-09-21,65+,JU,Private,SMS,Paid Search
C000460,2021-04-18,55-64,TG,Private,Phone,Dealer Referral
C000461,2020-07-05,35-44,TI,Business,Email,Direct
C000462,2024-09-17,45-54,ZH,Private,Email,Organic Search
C000463,2021-04-14,65+,ZH,Private,Phone,Social Media
C000464,2022-10-29,18-24,FR,Private,Phone,Organic Search
C000465,2023-10-04,18-24,ZH,Private,WhatsApp,Paid Search
C000466,2022-02-03,45-54,ZH,Private,Phone,Partner
C000467,2023-01-01,45-54,AG,Private,WhatsApp,Paid Search
C000468,2021-03-28,35-44,ZH,Fleet,SMS,Direct
C000469,2019-10-11,35-44,LU,Business,Email,Direct
C000470,2022-02-13,35-44,NW,Private,Email,Direct
C000471,2024-03-31,25-34,LU,Private,Email,Direct
C000472,2020-12-24,25-34,ZH,Private,Phone,Dealer Referral
C000473,2022-07-02,45-54,BL,Private,Email,Organic Search
C000474,2022-07-10,45-54,AG,Private,Phone,Paid Search
C000475,2022-12-23,35-44,ZH,Private,Email,Organic Search
C000476,2024-03-05,18-24,ZH,Fleet,Email,Dealer Referral
C000477,2024-02-28,25-34,VD,Private,Email,Organic Search
C000478,2020-11-03,25-34,SG,Private,Phone,Direct
C000479,2022-11-09,55-64,SG,Private,Email,Direct
C000480,2021-09-12,35-44,SZ,Private,WhatsApp,Organic Search
C000481,2022-10-22,45-54,BL,Business,Email,Dealer Referral
C000482,2022-09-08,45-54,SG,Business,Email,Paid Search
C000483,2024-09-29,65+,NW,Private,WhatsApp,Organic Search
C000484,2025-04-13,35-44,SO,Private,Phone,Direct
C000485,2023-12-26,35-44,GE,Private,SMS,Organic Search
C000486,2020-03-17,35-44,ZH,Private,Phone,Dealer Referral
C000487,2022-01-03,45-54,NE,Private,WhatsApp,Dealer Referral
C000488,2022-05-29,35-44,ZH,Private,Phone,Paid Search
C000489,2021-08-28,55-64,BL,Private,WhatsApp,Partner
C000490,2019-12-02,25-34,VD,Private,WhatsApp,Social Media
C000491,2022-09-07,18-24,BE,Private,Email,Paid Search
C000492,2021-06-13,35-44,ZG,Private,Phone,Paid Search
C000493,2020-01-08,35-44,JU,Private,WhatsApp,Organic Search
C000494,2022-05-27,55-64,ZH,Private,Email,Organic Search
C000495,2023-06-23,25-34,OW,Private,Email,Social Media
C000496,2021-02-23,25-34,TG,Fleet,WhatsApp,Paid Search
C000497,2023-01-22,35-44,VD,Fleet,Email,Organic Search
C000498,2020-06-26,65+,SG,Private,Email,Partner
C000499,2023-01-18,25-34,SZ,Private,SMS,Paid Search
C000500,2021-03-06,35-44,TG,Private,WhatsApp,Partner
C000501,2021-01-30,55-64,NE,Private,Email,Paid Search
C000502,2023-06-01,25-34,SG,Business,Phone,Direct
C000503,2021-01-16,35-44,LU,Private,SMS,Paid Search
C000504,2024-08-25,25-34,VD,Private,Phone,Organic Search
C000505,2021-08-14,35-44,SH,Private,WhatsApp,Social Media
C000506,2024-07-25,45-54,ZH,Private,Email,Partner
C000507,2021-03-18,45-54,GR,Private,Email,Direct
C000508,2021-09-12,45-54,ZH,Private,Phone,Direct
C000509,2021-02-01,25-34,ZH,Private,SMS,Organic Search
C000510,2023-01-04,35-44,VD,Private,SMS,Partner
C000511,2022-04-02,35-44,SO,Business,Phone,Direct
C000512,2023-10-25,45-54,AG,Private,Phone,Partner
C000513,2023-07-19,45-54,TI,Private,SMS,Social Media
C000514,2021-05-26,35-44,SO,Private,WhatsApp,Paid Search
C000515,2023-01-26,45-54,GR,Business,Email,Organic Search
C000516,2021-05-29,35-44,BE,Private,WhatsApp,Direct
C000517,2023-04-09,35-44,BL,Private,SMS,Direct
C000518,2023-01-16,25-34,BE,Fleet,WhatsApp,Dealer Referral
C000519,2020-07-30,35-44,ZG,Private,Phone,Social Media
C000520,2023-09-30,65+,SO,Private,Phone,  organic search 
C000521,2020-05-09,55-64,ZH,Private,Phone,Paid Search
C000522,2024-01-05,45-54,ZH,Business,Phone,Dealer Referral
C000523,2024-12-20,18-24,ZH,Private,WhatsApp,Direct
C000524,2022-11-09,55-64,LU,Private,Email,Social Media
C000525,2023-03-07,25-34,VD,Business,Phone,Organic Search
C000526,2023-09-27,25-34,GE,Business,Phone,Organic Search
C000527,2020-11-29,55-64,GL,Private,Email,Paid Search
C000528,2021-11-13,35-44,SG,Private,Phone,Organic Search
C000529,2021-06-22,65+,ZH,Private,WhatsApp,Organic Search
C000530,2020-07-10,35-44,VS,Private,WhatsApp,Organic Search
C000531,2020-11-29,65+,NW,Private,Phone,Organic Search
C000532,2024-04-30,45-54,ZH,Private,Email,Organic Search
C000533,2025-02-22,35-44,SO,Private,SMS,Direct
C000534,2020-02-18,65+,FR,Private,Phone,Paid Search
C000535,2022-03-14,35-44,ZH,Private,SMS,Social Media
C000536,2023-11-28,55-64,UR,Private,Phone,Paid Search
C000537,2023-11-10,35-44,ZH,Private,Email,Organic Search
C000538,2024-04-10,25-34,ZH,Private,Phone,Organic Search
C000539,2024-03-18,35-44,ZH,Business,WhatsApp,Organic Search
C000540,2019-12-16,35-44,AG,Fleet,Phone,Dealer Referral
C000541,2022-02-23,35-44,VS,Business,SMS,Paid Search
C000542,2023-12-12,35-44,ZH,Private,Phone,Social Media
C000543,2022-02-05,25-34,BE,Private,SMS,Organic Search
C000544,2022-10-15,45-54,BE,Private,Phone,Direct
C000545,2021-10-26,25-34,VD,Private,Email,Organic Search
C000546,2023-04-09,45-54,BE,Private,Email,Direct
C000547,2020-03-21,35-44,GE,Private,Phone,Dealer Referral
C000548,2022-07-06,55-64,ZH,Private,WhatsApp,Social Media
C000549,2022-03-28,35-44,BE,Private,WhatsApp,Partner
C000550,2022-02-24,45-54,VS,Business,Phone,Social Media
C000551,2024-03-22,45-54,ZG,Private,Phone,Paid Search
C000552,2020-10-15,55-64,BE,Private,Phone,Social Media
C000553,2022-03-03,65+,ZH,Private,Phone,Paid Search
C000554,2022-07-14,55-64,GE,Private,Email,Dealer Referral
C000555,2021-11-09,35-44,OW,Private,Email,Dealer Referral
C000556,2022-02-21,35-44,OW,Private,WhatsApp,Dealer Referral
C000557,2022-05-24,35-44,BE,Private,Phone,Direct
C000558,2023-10-08,45-54,FR,Private,SMS,Direct
C000559,2022-12-26,25-34,ZH,Business,SMS,Paid Search
C000560,2021-07-08,55-64,BL,Private,WhatsApp,Organic Search
C000561,2023-12-07,25-34,GR,Business,Email,Direct
C000562,2022-02-19,55-64,ZH,Private,Email,Direct
C000563,2023-11-22,35-44,ZH,Business,SMS,Social Media
C000564,2020-06-07,65+,VD,Private,Email,Dealer Referral
C000565,2021-05-23,55-64,ZH,Private,Email,Direct
C000566,2022-06-16,25-34,LU,Private,WhatsApp,Organic Search
C000567,2025-04-02,25-34,VD,Private,Phone,Direct
C000568,2020-07-17,65+,VD,Private,Email,Paid Search
C000569,2021-04-25,25-34,ZG,Private,Email,Dealer Referral
C000570,2025-01-13,35-44,AG,Private,Email,Organic Search
C000571,2022-04-04,25-34,AG,Private,Phone,Dealer Referral
C000572,2022-03-03,55-64,TI,Private,WhatsApp,Dealer Referral
C000573,2023-08-27,25-34,AG,Business,Email,Direct
C000574,2020-01-17,45-54,TG,Private,Email,Paid Search
C000575,2022-01-04,45-54,VS,Private,Email,Direct
C000576,2023-03-06,55-64,TI,Business,Phone,Direct
C000577,2022-06-20,25-34,BS,Private,Email,Direct
C000578,2020-11-13,18-24,BE,Private,Phone,Paid Search
C000579,2024-10-09,25-34,VD,Private,Phone,Direct
C000580,2022-08-27,25-34,SO,Private,Phone,Partner
C000581,2021-11-10,35-44,NE,Fleet,Email,Organic Search
C000582,2022-01-02,25-34,GR,Private,SMS,Direct
C000583,2022-08-19,25-34,FR,Business,Email,Organic Search
C000584,2021-12-30,55-64,VD,Private,WhatsApp,Paid Search
C000585,2020-08-05,65+,AG,Business,Email,Dealer Referral
C000586,2022-06-18,45-54,SO,Private,Email,Dealer Referral
C000587,2020-07-21,45-54,VD,Private,Phone,Paid Search
C000588,2024-05-12,25-34,SO,Private,Email,Paid Search
C000589,2023-06-24,45-54,SG,Private,Phone,Organic Search
C000590,2021-01-06,25-34,VD,Private,Email,Direct
C000591,2023-04-15,25-34,AR,Private,Email,Direct
C000592,2023-04-26,35-44,VD,Private,WhatsApp,Paid Search
C000593,2021-10-01,35-44,BL,Private,SMS,Organic Search
C000594,2022-03-17,18-24,SG,Private,SMS,Paid Search
C000595,2020-10-25,18-24,ZH,Private,WhatsApp,Direct
C000596,2021-12-26,55-64,SG,Private,Email,Dealer Referral
C000597,2022-10-09,55-64,SG,Private,Phone,Paid Search
C000598,2021-11-07,45-54,BS,Private,Email,Direct
C000599,2021-09-12,25-34,NW,Private,Phone,Dealer Referral
C000600,2021-01-29,25-34,ZG,Business,WhatsApp,Dealer Referral
C000601,2022-04-01,55-64,ZH,Private,Phone,Organic Search
C000602,2023-08-25,65+,ZH,Private,Phone,Dealer Referral
C000603,2022-03-16,55-64,ZH,Private,SMS,Direct
C000604,2022-10-10,55-64,ZH,Business,Phone,Partner
C000605,2020-06-18,35-44,GR,Private,Email,Dealer Referral
C000606,2021-04-30,45-54,ZH,Private,Email,Dealer Referral
C000607,2023-12-05,18-24,AG,Private,WhatsApp,Organic Search
C000608,2022-03-26,35-44,BE,Business,Email,Organic Search
C000609,2023-07-10,25-34,NE,Private,Email,Paid Search
C000610,2022-02-17,35-44,ZH,Private,WhatsApp,Dealer Referral
C000611,2022-12-05,45-54,VD,Private,Email,Organic Search
C000612,2021-06-11,25-34,SG,Private,Phone,Partner
C000613,2020-08-13,18-24,ZH,Private,Email,Organic Search
C000614,2021-09-11,35-44,BL,Private,WhatsApp,Organic Search
C000615,2023-08-26,18-24,SG,Private,WhatsApp,Organic Search
C000616,2020-10-13,45-54,TG,Private,Phone,Organic Search
C000617,2023-03-16,45-54,LU,Private,Email,Direct
C000618,2021-08-29,25-34,GE,Private,WhatsApp,Organic Search
C000619,2024-10-16,45-54,SO,Private,WhatsApp,Direct
C000620,2019-10-13,35-44,JU,Private,Phone,Paid Search
C000621,2022-11-18,25-34,VD,Private,Email,Partner
C000622,2024-12-29,35-44,VD,Business,SMS,Social Media
C000623,2022-04-28,55-64,SG,Business,Email,Dealer Referral
C000624,2020-12-08,25-34,GE,Fleet,Phone,Organic Search
C000625,2022-12-03,35-44,TI,Private,Email,Direct
C000626,2023-12-10,55-64,SG,Private,WhatsApp,Paid Search
C000627,2020-04-03,55-64,LU,Fleet,Email,Partner
C000628,2023-11-21,55-64,VD,Business,WhatsApp,Dealer Referral
C000629,2023-01-10,55-64,BS,Private,Email,Paid Search
C000630,2024-05-27,65+,TG,Private,Email,Social Media
C000631,2023-05-09,55-64,ZH,Business,Phone,Partner
C000632,2022-05-06,35-44,VD,Private,Email,Social Media
C000633,2023-10-07,35-44,ZG,Private,Email,Dealer Referral
C000634,2020-11-23,25-34,GE,Private,Email,Direct
C000635,2024-01-07,35-44,ZH,Fleet,WhatsApp,Dealer Referral
C000636,2024-08-18,25-34,VS,Private,SMS,Direct
C000637,2020-11-23,65+,TI,Private,WhatsApp,Organic Search
C000638,2021-08-06,45-54,NE,Private,Email,Direct
C000639,2021-01-03,35-44,ZH,Private,Phone,Social Media
C000640,2025-02-22,18-24,BE,Private,SMS,Organic Search
C000641,2022-01-06,65+,VD,Private,Email,Social Media
C000642,2023-10-01,25-34,BE,Private,Phone,Dealer Referral
C000643,2021-07-15,18-24,SG,Private,WhatsApp,Organic Search
C000644,2020-02-10,35-44,JU,Private,WhatsApp,Organic Search
C000645,2021-09-22,35-44,ZH,Private,Phone,Dealer Referral
C000646,2023-09-16,35-44,ZG,Private,WhatsApp,Direct
C000647,2021-11-09,35-44,BS,Fleet,Phone,Paid Search
C000648,2023-04-29,45-54,LU,Private,Email,Organic Search
C000649,2022-01-23,55-64,ZH,Private,Phone,Paid Search
C000650,2022-10-03,35-44,AG,Business,Phone,Organic Search
C000651,2020-12-20,45-54,LU,Private,WhatsApp,Organic Search
C000652,2023-01-09,35-44,NE,Private,WhatsApp,Paid Search
C000653,2021-02-23,35-44,BS,Private,Phone,Partner
C000654,2022-10-20,25-34,VS,Private,Phone,Social Media
C000655,2021-07-23,55-64,FR,Private,WhatsApp,Direct
C000656,2023-06-03,45-54,SG,Private,Email,Direct
C000657,2021-08-19,35-44,ZG,Private,SMS,Paid Search
C000658,2020-06-04,25-34,ZH,Private,Phone,Social Media
C000659,2023-01-23,25-34,NW,Private,Email,Organic Search
C000660,2024-12-20,25-34,NE,Business,WhatsApp,Direct
C000661,2022-07-25,55-64,ZH,Business,WhatsApp,Organic Search
C000662,2020-05-21,45-54,TI,Private,Email,Dealer Referral
C000663,2023-11-16,35-44,GR,Private,WhatsApp,Social Media
C000664,2022-12-19,55-64,VD,Private,Email,Direct
C000665,2022-11-25,55-64,TI,Business,Phone,Social Media
C000666,2022-08-09,45-54,SG,Private,Email,Dealer Referral
C000667,2020-10-07,65+,TG,Business,Email,Organic Search
C000668,2021-06-28,35-44,BE,Private,Email,Social Media
C000669,2021-11-03,55-64,ZG,Private,SMS,Paid Search
C000670,2023-09-09,55-64,AG,Private,Email,Organic Search
C000671,2021-08-10,35-44,BL,Private,Phone,Partner
C000672,2023-01-01,55-64,BL,Private,Email,Organic Search
C000673,2022-09-23,35-44,ZH,Private,Email,Paid Search
C000674,2021-07-05,25-34,FR,Private,Phone,Direct
C000675,2020-07-17,65+,OW,Business,Email,Social Media
C000676,2024-04-01,25-34,SG,Private,WhatsApp,Organic Search
C000677,2025-05-02,25-34,ZH,Private,Phone,Organic Search
C000678,2021-01-15,55-64,GL,Private,Email,Partner
C000679,2022-06-26,45-54,TI,Private,WhatsApp,Organic Search
C000680,2024-10-14,25-34,SO,Business,Phone,Social Media
C000681,2023-04-14,45-54,SG,Private,Phone,Dealer Referral
C000682,2022-06-01,55-64,ZH,Private,WhatsApp,Organic Search
C000683,2024-05-14,35-44,GR,Private,Email,Organic Search
C000684,2020-02-17,25-34,BL,Fleet,WhatsApp,Organic Search
C000685,2020-09-19,25-34,ZH,Private,Email,Organic Search
C000686,2023-07-26,18-24,GE,Private,Email,Direct
C000687,2019-12-14,25-34,VD,Private,Phone,Dealer Referral
C000688,2024-08-28,55-64,AG,Business,SMS,Social Media
C000689,2020-07-28,25-34,GE,Fleet,Email,Organic Search
C000690,2021-03-15,18-24,VD,Private,SMS,Paid Search
C000691,2022-02-25,45-54,VD,Business,WhatsApp,Dealer Referral
C000692,2021-06-11,55-64,VS,Private,Email,Organic Search
C000693,2023-05-10,55-64,ZH,Private,Email,Organic Search
C000694,2024-08-21,65+,SO,Private,Phone,Partner
C000695,2023-04-29,25-34,TI,Private,Email,Social Media
C000696,2023-02-28,45-54,ZH,Private,SMS,Paid Search
C000697,2023-12-23,25-34,TG,Private,Email,Organic Search
C000698,2021-04-29,55-64,GE,Private,Email,Direct
C000699,2021-02-17,35-44,BE,Private,Email,Paid Search
C000700,2023-08-06,55-64,SO,Private,SMS,Social Media
C000701,2021-06-28,25-34,UR,Private,WhatsApp,Paid Search
C000702,2021-01-17,55-64,VS,Business,WhatsApp,Organic Search
C000703,2022-10-25,18-24,ZH,Business,Email,Paid Search
C000704,2021-10-05,45-54,VS,Private,WhatsApp,Dealer Referral
C000705,2023-04-20,45-54,GE,Business,SMS,Organic Search
C000706,2022-02-05,65+,SO,Private,WhatsApp,Social Media
C000707,2022-12-04,25-34,BE,Private,Email,Organic Search
C000708,2021-01-21,35-44,ZH,Private,Phone,Social Media
C000709,2023-08-19,35-44,AG,Private,Phone,Paid Search
C000710,2023-01-09,35-44,UR,Private,Email,Organic Search
C000711,2021-12-09,18-24,SO,Private,SMS,Organic Search
C000712,2022-08-13,55-64,AG,Private,Email,Partner
C000713,2021-05-30,25-34,BE,Private,Email,Dealer Referral
C000714,2020-05-21,65+,GE,Private,Email,Paid Search
C000715,2020-07-03,45-54,ZH,Private,Email,Organic Search
C000716,2022-03-06,35-44,LU,Fleet,Email,Paid Search
C000717,2020-09-08,25-34,VD,Private,Email,Social Media
C000718,2020-06-22,35-44,TI,Business,SMS,Organic Search
C000719,2023-10-23,25-34,VD,Private,Email,Direct
C000720,2021-07-10,45-54,ZG,Business,Email,Paid Search
C000721,2021-08-28,55-64,NW,Private,WhatsApp,Social Media
C000722,2023-05-05,35-44,ZH,Business,WhatsApp,Direct
C000723,2021-10-27,25-34,SG,Private,Email,Organic Search
C000724,2021-08-23,35-44,ZG,Private,Email,Organic Search
C000725,2023-02-08,25-34,FR,Private,Email,Organic Search
C000726,2021-11-28,25-34,ZG,Business,Email,Dealer Referral
C000727,2022-03-03,65+,ZH,Private,Phone,Paid Search
C000728,2022-05-12,25-34,SG,Private,Phone,Paid Search
C000729,2022-07-24,55-64,SH,Private,Email,Direct
C000730,2023-02-19,35-44,TG,Business,SMS,Social Media
C000731,2022-04-12,25-34,ZH,Private,Email,Paid Search
C000732,2025-09-14,55-64,ZH,Private,Email,Organic Search
C000733,2020-02-10,35-44,BL,Business,Email,Partner
C000734,2020-09-15,35-44,BE,Private,WhatsApp,Paid Search
C000735,2023-01-24,45-54,AG,Private,Email,Direct
C000736,2020-09-20,35-44,BE,Business,Phone,  paid search 
C000737,2024-09-06,55-64,GR,Fleet,SMS,Organic Search
C000738,2021-11-29,55-64,ZG,Private,Email,Dealer Referral
C000739,2024-06-29,18-24,BE,Private,Email,Organic Search
C000740,2022-07-21,25-34,BE,Private,Email,Organic Search
C000741,2020-05-25,35-44,VD,Private,WhatsApp,Organic Search
C000742,2023-03-26,65+,TI,Private,WhatsApp,Dealer Referral
C000743,2021-07-23,65+,ZH,Private,Email,Direct
C000744,2020-06-16,55-64,BE,Private,Email,Organic Search
C000745,2021-05-22,18-24,GR,Private,Phone,Paid Search
C000746,2023-11-04,45-54,ZH,Private,Email,Social Media
C000747,2023-07-08,35-44,BS,Private,WhatsApp,Direct
C000748,2022-07-25,35-44,VD,Private,Phone,Direct
C000749,2024-01-02,55-64,SO,Private,SMS,Partner
C000750,2022-06-15,25-34,TI,Private,Email,Dealer Referral
C000751,2024-08-26,55-64,FR,Private,Phone,Direct
C000752,2023-02-28,25-34,VS,Private,Email,Organic Search
C000753,2024-01-05,45-54,OW,Private,Email,Paid Search
C000754,2023-11-12,45-54,AR,Private,WhatsApp,Organic Search
C000755,2022-02-22,25-34,BE,Fleet,WhatsApp,Direct
C000756,2021-07-31,55-64,VS,Business,Email,Organic Search
C000757,2021-12-04,25-34,UR,Private,Email,Direct
C000758,2022-04-07,35-44,VD,Business,Phone,Partner
C000759,2023-07-07,65+,SZ,Private,Email,Organic Search
C000760,2021-04-26,35-44,BS,Private,Phone,Social Media
C000761,2024-12-15,25-34,TG,Private,SMS,Partner
C000762,2023-05-28,65+,ZH,Private,Email,Dealer Referral
C000763,2022-07-11,25-34,ZH,Business,Email,Dealer Referral
C000764,2023-06-07,55-64,VS,Private,WhatsApp,Partner
C000765,2025-02-23,45-54,BE,Private,WhatsApp,Partner
C000766,2023-10-21,65+,SZ,Private,Email,Partner
C000767,2021-11-23,25-34,BE,Business,Email,Paid Search
C000768,2022-06-25,35-44,UR,Private,SMS,Organic Search
C000769,2022-03-05,25-34,VD,Private,SMS,Partner
C000770,2022-12-14,25-34,ZG,Private,Phone,Dealer Referral
C000771,2022-06-11,25-34,LU,Private,Phone,Organic Search
C000772,2021-03-09,35-44,ZH,Private,Phone,Paid Search
C000773,2023-05-13,45-54,GE,Fleet,Phone,Direct
C000774,2022-03-25,45-54,TG,Private,Email,Organic Search
C000775,2022-10-05,25-34,VD,Private,Email,Direct
C000776,2021-04-07,65+,FR,Private,WhatsApp,Social Media
C000777,2022-04-21,25-34,BS,Private,Phone,Social Media
C000778,2021-07-11,25-34,SG,Private,Phone,Paid Search
C000779,2020-05-10,55-64,AG,Private,Email,Social Media
C000780,2023-02-07,55-64,ZH,Private,SMS,Direct
C000781,2024-05-11,45-54,SO,Private,Email,Social Media
C000782,2022-06-01,45-54,AG,Private,WhatsApp,Paid Search
C000783,2021-02-01,35-44,BE,Private,WhatsApp,Paid Search
C000784,2022-04-06,35-44,BE,Private,SMS,Social Media
C000785,2022-02-01,18-24,TI,Private,WhatsApp,Organic Search
C000786,2022-03-28,18-24,BE,Private,Phone,Organic Search
C000787,2022-01-19,35-44,GE,Private,SMS,Social Media
C000788,2020-05-11,55-64,BE,Private,WhatsApp,Dealer Referral
C000789,2023-12-31,55-64,JU,Private,WhatsApp,Dealer Referral
C000790,2023-01-08,25-34,ZG,Private,WhatsApp,Paid Search
C000791,2020-09-16,35-44,ZH,Private,Phone,Partner
C000792,2023-06-10,25-34,GE,Private,Phone,Organic Search
C000793,2023-08-26,35-44,GE,Business,SMS,Paid Search
C000794,2022-02-27,35-44,TG,Private,Email,Dealer Referral
C000795,2020-10-25,25-34,NE,Private,SMS,  dealer referral 
C000796,2022-12-05,45-54,ZH,Private,Email,Dealer Referral
C000797,2020-07-11,25-34,LU,Fleet,Email,Organic Search
C000798,2021-12-18,55-64,VD,Private,Phone,Organic Search
C000799,2023-07-06,45-54,BE,Private,SMS,Paid Search
C000800,2023-03-20,25-34,ZH,Private,SMS,Social Media
C000801,2025-10-19,65+,VD,Private,Email,Organic Search
C000802,2024-02-06,35-44,BE,Private,Email,Social Media
C000803,2022-07-09,55-64,VD,Private,Phone,Organic Search
C000804,2024-01-20,65+,SG,Private,Phone,Social Media
C000805,2025-01-07,35-44,BE,Private,WhatsApp,Dealer Referral
C000806,2022-08-27,45-54,BE,Private,Phone,Organic Search
C000807,2020-06-02,35-44,VD,Business,Phone,Paid Search
C000808,2020-12-03,35-44,VD,Private,Email,Paid Search
C000809,2021-10-04,45-54,LU,Fleet,WhatsApp,Organic Search
C000810,2019-11-15,65+,ZH,Private,Email,Paid Search
C000811,2022-06-20,35-44,ZH,Private,Email,Organic Search
C000812,2023-12-19,25-34,TI,Private,WhatsApp,Social Media
C000813,2022-03-04,45-54,SZ,Private,Email,Organic Search
C000814,2022-02-24,25-34,BE,Private,WhatsApp,Dealer Referral
C000815,2020-12-10,18-24,ZH,Private,WhatsApp,Social Media
C000816,2022-05-05,45-54,GE,Private,WhatsApp,Paid Search
C000817,2023-11-12,65+,VD,Private,WhatsApp,Paid Search
C000818,2022-12-11,35-44,SG,Private,Email,Direct
C000819,2021-05-21,45-54,GE,Private,Email,Organic Search
C000820,2025-01-27,35-44,SG,Business,Email,Direct
C000821,2021-11-30,45-54,SH,Private,Email,Organic Search
